_id,date,gender,race,agebook,agecurr
63078,2018-01-28,M,B,56,57
63079,2018-01-28,M,B,59,59
63080,2018-01-28,M,B,53,54
63081,2018-01-28,M,B,56,56
63082,2018-01-28,M,B,21,21
63083,2018-01-28,M,B,47,47
63084,2018-01-28,M,B,52,53
63085,2018-01-28,M,W,29,29
63086,2018-01-28,M,B,27,27
63087,2018-01-28,M,W,42,42
63088,2018-01-28,M,B,50,50
63089,2018-01-28,M,W,29,29
63090,2018-01-28,M,B,39,39
63091,2018-01-28,M,W,28,28
63092,2018-01-28,M,B,47,47
63093,2018-01-28,M,B,32,32
63094,2018-01-28,M,B,30,30
63095,2018-01-28,M,B,26,27
63096,2018-01-28,M,W,29,29
63097,2018-01-28,M,W,31,31
63098,2018-01-28,M,B,32,32
63099,2018-01-28,M,B,33,33
63100,2018-01-28,M,W,25,25
63101,2018-01-28,M,B,30,30
63102,2018-01-28,M,B,48,50
63103,2018-01-28,M,B,19,21
63104,2018-01-28,M,B,25,27
63105,2018-01-28,M,B,28,30
63106,2018-01-28,M,B,30,32
63107,2018-01-28,M,B,56,57
63108,2018-01-28,M,B,26,27
63109,2018-01-28,M,B,29,31
63110,2018-01-28,M,B,24,26
63111,2018-01-28,M,B,25,26
63112,2018-01-28,M,B,33,34
63113,2018-01-28,M,W,26,27
63114,2018-01-28,M,B,19,20
63115,2018-01-28,M,B,23,24
63116,2018-01-28,M,B,24,25
63117,2018-01-28,M,W,23,24
63118,2018-01-28,M,B,24,25
63119,2018-01-28,M,B,21,22
63120,2018-01-28,M,B,28,29
63121,2018-01-28,M,B,21,22
63122,2018-01-28,M,B,19,20
63123,2018-01-28,M,B,25,26
63124,2018-01-28,M,B,23,24
63125,2018-01-28,M,W,38,39
63126,2018-01-28,M,B,28,29
63127,2018-01-28,M,B,24,25
63128,2018-01-28,M,B,53,54
63129,2018-01-28,M,B,21,22
63130,2018-01-28,M,B,24,25
63131,2018-01-28,M,W,22,22
63132,2018-01-28,M,B,26,27
63133,2018-01-28,M,W,29,29
63134,2018-01-28,M,B,17,18
63135,2018-01-28,M,B,26,26
63136,2018-01-28,M,W,31,32
63137,2018-01-28,M,B,26,27
63138,2018-01-28,M,B,30,31
63139,2018-01-28,M,B,19,20
63140,2018-01-28,M,B,33,33
63141,2018-01-28,M,B,30,30
63142,2018-01-28,M,B,32,33
63143,2018-01-28,M,W,33,34
63144,2018-01-28,M,W,27,27
63145,2018-01-28,M,B,26,26
63146,2018-01-28,M,W,25,25
63147,2018-01-28,M,B,59,59
63148,2018-01-28,M,B,25,25
63149,2018-01-28,M,W,34,34
63150,2018-01-28,M,B,22,22
63151,2018-01-28,M,W,39,40
63152,2018-01-28,M,W,50,50
63153,2018-01-28,M,B,36,36
63154,2018-01-28,M,B,38,38
63155,2018-01-28,M,B,27,27
63156,2018-01-28,M,W,32,32
63157,2018-01-28,M,B,21,22
63158,2018-01-28,M,B,31,31
63159,2018-01-28,M,B,22,22
63160,2018-01-28,M,B,25,25
63161,2018-01-28,M,W,52,53
63162,2018-01-28,M,B,49,49
63163,2018-01-28,M,W,34,34
63164,2018-01-28,M,B,35,35
63165,2018-01-28,M,B,42,42
63166,2018-01-28,M,B,16,17
63167,2018-01-28,M,B,16,17
63168,2018-01-28,M,B,15,16
63169,2018-01-28,M,B,15,16
63170,2018-01-28,M,B,17,17
63171,2018-01-28,M,W,16,16
63172,2018-01-28,M,B,17,17
63173,2018-01-28,M,W,17,17
63174,2018-01-28,M,B,15,16
63175,2018-01-28,M,B,16,16
63176,2018-01-28,M,B,17,17
63177,2018-01-28,M,B,17,17
63178,2018-01-28,M,B,17,17
63179,2018-01-28,M,W,17,17
63180,2018-01-28,M,B,17,17
63181,2018-01-28,M,W,45,47
63182,2018-01-28,M,W,25,26
63183,2018-01-28,M,B,64,65
63184,2018-01-28,M,B,23,24
63185,2018-01-28,M,B,22,23
63186,2018-01-28,M,W,42,43
63187,2018-01-28,M,B,22,23
63188,2018-01-28,M,W,23,24
63189,2018-01-28,M,B,19,20
63190,2018-01-28,M,B,18,19
63191,2018-01-28,M,B,28,29
63192,2018-01-28,M,B,55,56
63193,2018-01-28,M,B,20,20
63194,2018-01-28,M,B,41,42
63195,2018-01-28,M,B,39,40
63196,2018-01-28,M,B,27,28
63197,2018-01-28,M,B,48,49
63198,2018-01-28,M,W,23,23
63199,2018-01-28,M,B,31,31
63200,2018-01-28,M,W,23,24
63201,2018-01-28,M,W,35,35
63202,2018-01-28,M,B,23,24
63203,2018-01-28,M,B,24,24
63204,2018-01-28,M,B,28,29
63205,2018-01-28,M,B,39,39
63206,2018-01-28,M,B,31,32
63207,2018-01-28,M,B,25,25
63208,2018-01-28,M,B,48,49
63209,2018-01-28,M,W,33,34
63210,2018-01-28,M,B,47,47
63211,2018-01-28,M,U,25,25
63212,2018-01-28,M,B,58,59
63213,2018-01-28,M,B,60,60
63214,2018-01-28,M,W,26,26
63215,2018-01-28,M,W,38,39
63216,2018-01-28,M,W,50,50
63217,2018-01-28,M,B,50,51
63218,2018-01-28,M,U,29,29
63219,2018-01-28,M,W,57,57
63220,2018-01-28,M,B,20,20
63221,2018-01-28,M,W,18,18
63222,2018-01-28,M,,27,28
63223,2018-01-28,M,B,28,28
63224,2018-01-28,M,B,25,25
63225,2018-01-28,M,B,45,46
63226,2018-01-28,M,B,28,28
63227,2018-01-28,M,B,19,19
63228,2018-01-28,M,W,35,35
63229,2018-01-28,M,W,50,51
63230,2018-01-28,M,W,22,22
63231,2018-01-28,M,B,43,43
63232,2018-01-28,M,W,18,19
63233,2018-01-28,M,W,43,44
63234,2018-01-28,M,B,35,36
63235,2018-01-28,M,B,66,66
63236,2018-01-28,M,B,47,47
63237,2018-01-28,M,B,64,64
63238,2018-01-28,M,W,27,27
63239,2018-01-28,M,B,20,20
63240,2018-01-28,M,W,30,30
63241,2018-01-28,M,W,31,31
63242,2018-01-28,M,W,46,46
63243,2018-01-28,M,W,52,52
63244,2018-01-28,M,H,26,26
63245,2018-01-28,M,W,42,42
63246,2018-01-28,M,W,28,28
63247,2018-01-28,M,B,33,33
63248,2018-01-28,M,B,22,22
63249,2018-01-28,M,B,21,21
63250,2018-01-28,M,W,34,34
63251,2018-01-28,M,W,36,36
63252,2018-01-28,M,W,45,45
63253,2018-01-28,M,W,33,33
63254,2018-01-28,M,W,23,23
63255,2018-01-28,M,W,28,28
63256,2018-01-28,M,W,35,35
63257,2018-01-28,M,B,25,26
63258,2018-01-28,M,B,23,23
63259,2018-01-28,M,W,34,34
63260,2018-01-28,M,B,32,32
63261,2018-01-28,M,B,49,49
63262,2018-01-28,M,W,34,34
63263,2018-01-28,M,W,49,49
63264,2018-01-28,M,B,49,49
63265,2018-01-28,M,W,56,56
63266,2018-01-28,M,W,41,41
63267,2018-01-28,M,W,33,33
63268,2018-01-28,M,B,22,22
63269,2018-01-28,M,W,48,48
63270,2018-01-28,M,W,54,54
63271,2018-01-28,M,W,33,33
63272,2018-01-28,M,B,47,47
63273,2018-01-28,M,W,28,28
63274,2018-01-28,M,B,27,27
63275,2018-01-28,M,W,29,29
63276,2018-01-28,M,B,27,27
63277,2018-01-28,M,W,25,26
63278,2018-01-28,M,W,32,34
63279,2018-01-28,M,B,19,20
63280,2018-01-28,M,B,26,27
63281,2018-01-28,M,B,20,21
63282,2018-01-28,M,B,35,36
63283,2018-01-28,M,W,27,28
63284,2018-01-28,M,W,62,63
63285,2018-01-28,M,B,28,29
63286,2018-01-28,M,B,23,24
63287,2018-01-28,M,B,18,19
63288,2018-01-28,M,W,25,25
63289,2018-01-28,M,W,41,42
63290,2018-01-28,M,B,35,36
63291,2018-01-28,M,B,24,25
63292,2018-01-28,M,B,27,27
63293,2018-01-28,M,W,44,44
63294,2018-01-28,M,B,57,57
63295,2018-01-28,M,B,41,42
63296,2018-01-28,M,W,18,19
63297,2018-01-28,M,B,23,23
63298,2018-01-28,M,W,40,41
63299,2018-01-28,M,B,26,26
63300,2018-01-28,M,H,38,39
63301,2018-01-28,M,W,33,33
63302,2018-01-28,M,B,33,34
63303,2018-01-28,M,B,29,30
63304,2018-01-28,M,B,53,54
63305,2018-01-28,M,W,21,22
63306,2018-01-28,M,B,59,59
63307,2018-01-28,M,W,49,50
63308,2018-01-28,M,B,21,21
63309,2018-01-28,M,W,25,25
63310,2018-01-28,M,W,32,33
63311,2018-01-28,M,W,34,34
63312,2018-01-28,M,W,20,21
63313,2018-01-28,M,W,38,38
63314,2018-01-28,M,B,34,34
63315,2018-01-28,M,W,28,28
63316,2018-01-28,M,W,31,31
63317,2018-01-28,M,W,61,62
63318,2018-01-28,M,U,28,29
63319,2018-01-28,M,B,50,51
63320,2018-01-28,M,W,34,35
63321,2018-01-28,M,B,28,29
63322,2018-01-28,M,B,28,28
63323,2018-01-28,M,B,41,42
63324,2018-01-28,M,B,53,53
63325,2018-01-28,M,W,49,50
63326,2018-01-28,M,W,28,28
63327,2018-01-28,M,B,33,34
63328,2018-01-28,M,B,27,28
63329,2018-01-28,M,B,28,28
63330,2018-01-28,M,W,46,46
63331,2018-01-28,M,W,19,19
63332,2018-01-28,M,B,57,57
63333,2018-01-28,M,W,25,25
63334,2018-01-28,M,W,25,25
63335,2018-01-28,M,W,29,30
63336,2018-01-28,M,B,29,29
63337,2018-01-28,M,W,52,53
63338,2018-01-28,M,W,23,23
63339,2018-01-28,M,B,41,41
63340,2018-01-28,M,W,32,32
63341,2018-01-28,M,B,20,21
63342,2018-01-28,M,W,38,38
63343,2018-01-28,M,W,50,50
63344,2018-01-28,M,B,18,18
63345,2018-01-28,M,W,63,63
63346,2018-01-28,M,B,48,48
63347,2018-01-28,M,B,27,27
63348,2018-01-28,M,W,33,33
63349,2018-01-28,M,W,34,34
63350,2018-01-28,M,W,26,26
63351,2018-01-28,M,W,30,30
63352,2018-01-28,M,W,24,24
63353,2018-01-28,M,W,39,39
63354,2018-01-28,M,B,56,56
63355,2018-01-28,M,B,30,30
63356,2018-01-28,M,W,39,39
63357,2018-01-28,M,W,53,54
63358,2018-01-28,M,W,37,37
63359,2018-01-28,M,B,26,26
63360,2018-01-28,M,B,36,36
63361,2018-01-28,M,W,30,30
63362,2018-01-28,M,W,23,23
63363,2018-01-28,M,W,24,24
63364,2018-01-28,M,H,33,33
63365,2018-01-28,M,B,23,23
63366,2018-01-28,M,W,21,21
63367,2018-01-28,M,W,27,27
63368,2018-01-28,M,B,30,30
63369,2018-01-28,M,W,45,45
63370,2018-01-28,M,W,32,32
63371,2018-01-28,M,B,22,34
63372,2018-01-28,M,B,40,42
63373,2018-01-28,M,B,32,34
63374,2018-01-28,M,B,32,33
63375,2018-01-28,M,B,17,18
63376,2018-01-28,M,B,22,23
63377,2018-01-28,M,B,49,50
63378,2018-01-28,M,B,41,42
63379,2018-01-28,M,B,26,27
63380,2018-01-28,M,W,40,40
63381,2018-01-28,M,B,19,20
63382,2018-01-28,M,W,36,36
63383,2018-01-28,M,B,21,22
63384,2018-01-28,M,B,46,47
63385,2018-01-28,M,B,22,22
63386,2018-01-28,M,W,30,30
63387,2018-01-28,M,B,43,44
63388,2018-01-28,M,W,27,28
63389,2018-01-28,M,W,29,29
63390,2018-01-28,M,B,22,23
63391,2018-01-28,M,W,56,57
63392,2018-01-28,M,B,24,25
63393,2018-01-28,M,B,21,21
63394,2018-01-28,M,B,49,49
63395,2018-01-28,M,B,21,22
63396,2018-01-28,M,W,43,44
63397,2018-01-28,M,W,37,38
63398,2018-01-28,M,W,17,18
63399,2018-01-28,M,W,26,27
63400,2018-01-28,M,B,58,58
63401,2018-01-28,M,B,28,28
63402,2018-01-28,M,W,58,58
63403,2018-01-28,M,W,37,37
63404,2018-01-28,M,W,19,19
63405,2018-01-28,M,W,19,19
63406,2018-01-28,M,B,26,27
63407,2018-01-28,M,W,54,55
63408,2018-01-28,M,W,28,28
63409,2018-01-28,M,B,36,36
63410,2018-01-28,M,W,41,41
63411,2018-01-28,M,x,34,35
63412,2018-01-28,M,B,19,19
63413,2018-01-28,M,B,49,49
63414,2018-01-28,M,B,25,26
63415,2018-01-28,M,B,51,52
63416,2018-01-28,M,B,28,28
63417,2018-01-28,M,W,63,63
63418,2018-01-28,M,B,24,24
63419,2018-01-28,M,B,36,36
63420,2018-01-28,M,W,53,53
63421,2018-01-28,M,B,44,44
63422,2018-01-28,M,B,49,49
63423,2018-01-28,M,B,21,21
63424,2018-01-28,M,B,26,26
63425,2018-01-28,M,B,33,33
63426,2018-01-28,M,W,33,33
63427,2018-01-28,M,W,49,49
63428,2018-01-28,M,W,36,36
63429,2018-01-28,M,W,38,38
63430,2018-01-28,M,B,46,47
63431,2018-01-28,M,W,35,36
63432,2018-01-28,M,B,24,26
63433,2018-01-28,M,W,27,29
63434,2018-01-28,M,B,29,30
63435,2018-01-28,M,W,39,40
63436,2018-01-28,M,W,35,36
63437,2018-01-28,M,B,19,20
63438,2018-01-28,M,W,42,43
63439,2018-01-28,M,B,43,44
63440,2018-01-28,M,W,27,28
63441,2018-01-28,M,W,39,40
63442,2018-01-28,M,B,19,20
63443,2018-01-28,M,W,25,25
63444,2018-01-28,M,B,48,48
63445,2018-01-28,M,B,36,36
63446,2018-01-28,M,W,30,31
63447,2018-01-28,M,B,26,26
63448,2018-01-28,M,B,29,30
63449,2018-01-28,M,B,69,70
63450,2018-01-28,M,B,20,20
63451,2018-01-28,M,B,20,20
63452,2018-01-28,M,B,33,33
63453,2018-01-28,M,B,18,18
63454,2018-01-28,M,B,29,29
63455,2018-01-28,M,W,34,34
63456,2018-01-28,M,B,26,26
63457,2018-01-28,M,W,61,61
63458,2018-01-28,M,B,21,21
63459,2018-01-28,M,B,24,24
63460,2018-01-28,M,W,25,25
63461,2018-01-28,M,W,35,36
63462,2018-01-28,M,W,41,41
63463,2018-01-28,M,W,51,51
63464,2018-01-28,M,B,40,40
63465,2018-01-28,M,B,38,38
63466,2018-01-28,M,B,41,41
63467,2018-01-28,M,W,37,37
63468,2018-01-28,M,B,28,28
63469,2018-01-28,M,W,22,22
63470,2018-01-28,M,B,63,64
63471,2018-01-28,M,B,19,20
63472,2018-01-28,M,W,36,36
63473,2018-01-28,M,B,46,46
63474,2018-01-28,M,B,22,22
63475,2018-01-28,M,W,57,58
63476,2018-01-28,M,W,40,41
63477,2018-01-28,M,W,28,29
63478,2018-01-28,M,W,25,25
63479,2018-01-28,M,B,45,46
63480,2018-01-28,M,W,27,27
63481,2018-01-28,M,B,32,33
63482,2018-01-28,M,W,51,51
63483,2018-01-28,M,W,37,37
63484,2018-01-28,M,W,38,38
63485,2018-01-28,M,W,29,29
63486,2018-01-28,M,B,29,30
63487,2018-01-28,M,B,34,35
63488,2018-01-28,M,W,34,35
63489,2018-01-28,M,W,33,34
63490,2018-01-28,M,B,36,36
63491,2018-01-28,M,W,31,31
63492,2018-01-28,M,B,41,41
63493,2018-01-28,M,B,20,20
63494,2018-01-28,M,B,28,28
63495,2018-01-28,M,W,21,21
63496,2018-01-28,M,W,36,36
63497,2018-01-28,M,B,27,27
63498,2018-01-28,M,B,18,18
63499,2018-01-28,M,B,35,35
63500,2018-01-28,M,B,39,40
63501,2018-01-28,M,B,28,28
63502,2018-01-28,M,B,26,26
63503,2018-01-28,M,B,64,64
63504,2018-01-28,M,B,31,31
63505,2018-01-28,M,W,29,29
63506,2018-01-28,M,W,40,40
63507,2018-01-28,M,B,22,22
63508,2018-01-28,M,B,59,59
63509,2018-01-28,M,W,57,57
63510,2018-01-28,M,B,57,57
63511,2018-01-28,M,B,30,30
63512,2018-01-28,M,W,35,35
63513,2018-01-28,M,W,30,30
63514,2018-01-28,M,W,39,39
63515,2018-01-28,M,W,26,26
63516,2018-01-28,M,W,31,31
63517,2018-01-28,M,B,19,19
63518,2018-01-28,M,B,19,19
63519,2018-01-28,M,W,25,25
63520,2018-01-28,M,W,31,31
63521,2018-01-28,M,W,58,58
63522,2018-01-28,M,W,33,34
63523,2018-01-28,M,B,28,28
63524,2018-01-28,M,B,39,39
63525,2018-01-28,M,B,27,27
63526,2018-01-28,M,H,23,23
63527,2018-01-28,M,B,24,24
63528,2018-01-28,M,W,42,42
63529,2018-01-28,M,W,30,30
63530,2018-01-28,M,W,21,21
63531,2018-01-28,M,W,59,66
63532,2018-01-28,M,B,40,41
63533,2018-01-28,M,B,32,33
63534,2018-01-28,M,B,52,53
63535,2018-01-28,M,B,62,63
63536,2018-01-28,M,W,30,31
63537,2018-01-28,M,W,47,48
63538,2018-01-28,M,B,23,23
63539,2018-01-28,M,W,36,37
63540,2018-01-28,M,W,24,24
63541,2018-01-28,M,B,47,47
63542,2018-01-28,M,W,31,32
63543,2018-01-28,M,x,25,25
63544,2018-01-28,M,B,19,20
63545,2018-01-28,M,B,20,21
63546,2018-01-28,M,B,30,31
63547,2018-01-28,M,B,18,19
63548,2018-01-28,M,W,32,33
63549,2018-01-28,M,B,46,47
63550,2018-01-28,M,W,41,41
63551,2018-01-28,M,B,31,32
63552,2018-01-28,M,B,37,38
63553,2018-01-28,M,B,19,19
63554,2018-01-28,M,B,28,28
63555,2018-01-28,M,B,20,21
63556,2018-01-28,M,B,31,32
63557,2018-01-28,M,W,42,43
63558,2018-01-28,M,B,27,28
63559,2018-01-28,M,W,30,31
63560,2018-01-28,M,W,36,36
63561,2018-01-28,M,B,45,45
63562,2018-01-28,M,B,32,33
63563,2018-01-28,M,x,26,27
63564,2018-01-28,M,B,57,58
63565,2018-01-28,M,B,20,20
63566,2018-01-28,M,B,28,29
63567,2018-01-28,M,B,26,27
63568,2018-01-28,M,W,40,40
63569,2018-01-28,M,B,20,20
63570,2018-01-28,M,W,57,57
63571,2018-01-28,M,B,36,36
63572,2018-01-28,M,B,19,19
63573,2018-01-28,M,B,30,30
63574,2018-01-28,M,W,31,31
63575,2018-01-28,M,B,63,63
63576,2018-01-28,M,B,29,29
63577,2018-01-28,M,B,25,26
63578,2018-01-28,M,B,28,29
63579,2018-01-28,M,W,45,45
63580,2018-01-28,M,B,25,25
63581,2018-01-28,M,B,56,56
63582,2018-01-28,M,W,43,43
63583,2018-01-28,M,W,42,42
63584,2018-01-28,M,B,30,31
63585,2018-01-28,M,W,38,38
63586,2018-01-28,M,B,23,24
63587,2018-01-28,M,B,22,23
63588,2018-01-28,M,W,34,34
63589,2018-01-28,M,W,27,27
63590,2018-01-28,M,B,52,52
63591,2018-01-28,M,B,56,56
63592,2018-01-28,M,W,29,30
63593,2018-01-28,M,B,36,36
63594,2018-01-28,M,W,37,37
63595,2018-01-28,M,W,33,33
63596,2018-01-28,M,W,31,31
63597,2018-01-28,M,W,37,37
63598,2018-01-28,M,B,26,26
63599,2018-01-28,M,W,41,41
63600,2018-01-28,M,B,27,27
63601,2018-01-28,M,B,26,26
63602,2018-01-28,M,W,58,58
63603,2018-01-28,M,W,32,32
63604,2018-01-28,M,W,46,46
63605,2018-01-28,M,W,36,36
63606,2018-01-28,M,B,37,37
63607,2018-01-28,M,B,47,47
63608,2018-01-28,M,W,38,38
63609,2018-01-28,M,W,43,43
63610,2018-01-28,M,W,42,42
63611,2018-01-28,M,B,26,26
63612,2018-01-28,M,B,33,33
63613,2018-01-28,M,W,30,30
63614,2018-01-28,M,W,21,21
63615,2018-01-28,M,B,52,52
63616,2018-01-28,M,B,21,21
63617,2018-01-28,M,W,21,21
63618,2018-01-28,M,B,26,26
63619,2018-01-28,M,B,58,58
63620,2018-01-28,M,W,36,36
63621,2018-01-28,M,B,22,22
63622,2018-01-28,M,B,34,34
63623,2018-01-28,M,W,26,26
63624,2018-01-28,M,W,22,22
63625,2018-01-28,M,B,30,33
63626,2018-01-28,M,B,26,29
63627,2018-01-28,M,B,31,33
63628,2018-01-28,M,B,32,34
63629,2018-01-28,M,B,19,21
63630,2018-01-28,M,B,36,38
63631,2018-01-28,M,B,32,34
63632,2018-01-28,M,B,40,41
63633,2018-01-28,M,B,57,58
63634,2018-01-28,M,B,54,55
63635,2018-01-28,M,B,50,50
63636,2018-01-28,M,W,40,41
63637,2018-01-28,M,B,55,56
63638,2018-01-28,M,W,39,39
63639,2018-01-28,M,B,21,22
63640,2018-01-28,M,W,33,34
63641,2018-01-28,M,B,56,57
63642,2018-01-28,M,W,31,32
63643,2018-01-28,M,B,36,37
63644,2018-01-28,M,B,56,57
63645,2018-01-28,M,W,35,35
63646,2018-01-28,M,B,26,27
63647,2018-01-28,M,W,29,29
63648,2018-01-28,M,B,31,31
63649,2018-01-28,M,B,20,20
63650,2018-01-28,M,B,46,46
63651,2018-01-28,M,W,34,34
63652,2018-01-28,M,W,38,38
63653,2018-01-28,M,W,50,51
63654,2018-01-28,M,B,38,39
63655,2018-01-28,M,W,33,33
63656,2018-01-28,M,B,19,19
63657,2018-01-28,M,B,20,21
63658,2018-01-28,M,B,24,25
63659,2018-01-28,M,W,48,48
63660,2018-01-28,M,B,20,20
63661,2018-01-28,M,B,34,35
63662,2018-01-28,M,B,22,23
63663,2018-01-28,M,B,30,30
63664,2018-01-28,M,B,51,52
63665,2018-01-28,M,W,32,33
63666,2018-01-28,M,W,36,37
63667,2018-01-28,M,W,33,33
63668,2018-01-28,M,W,42,42
63669,2018-01-28,M,B,55,55
63670,2018-01-28,M,W,36,36
63671,2018-01-28,M,W,29,29
63672,2018-01-28,M,B,58,59
63673,2018-01-28,M,B,33,34
63674,2018-01-28,M,W,29,30
63675,2018-01-28,M,B,64,64
63676,2018-01-28,M,W,35,35
63677,2018-01-28,M,B,34,34
63678,2018-01-28,M,B,31,32
63679,2018-01-28,M,B,40,41
63680,2018-01-28,M,B,31,31
63681,2018-01-28,M,W,30,30
63682,2018-01-28,M,W,28,28
63683,2018-01-28,M,B,33,33
63684,2018-01-28,M,W,41,41
63685,2018-01-28,M,B,32,32
63686,2018-01-28,M,W,38,38
63687,2018-01-28,M,B,31,32
63688,2018-01-28,M,B,44,44
63689,2018-01-28,M,B,19,19
63690,2018-01-28,M,W,27,27
63691,2018-01-28,M,W,25,25
63692,2018-01-28,M,B,40,40
63693,2018-01-28,M,W,50,50
63694,2018-01-28,M,B,53,53
63695,2018-01-28,M,B,25,25
63696,2018-01-28,M,B,55,55
63697,2018-01-28,M,B,26,26
63698,2018-01-28,M,W,64,64
63699,2018-01-28,M,B,46,46
63700,2018-01-28,M,W,35,35
63701,2018-01-28,M,W,46,46
63702,2018-01-28,M,W,40,41
63703,2018-01-28,M,B,49,49
63704,2018-01-28,M,B,30,31
63705,2018-01-28,M,B,48,48
63706,2018-01-28,M,B,71,71
63707,2018-01-28,M,B,34,34
63708,2018-01-28,M,W,34,34
63709,2018-01-28,M,B,38,38
63710,2018-01-28,M,B,28,28
63711,2018-01-28,M,B,23,23
63712,2018-01-28,M,W,41,41
63713,2018-01-28,M,W,42,42
63714,2018-01-28,M,B,22,24
63715,2018-01-28,M,B,18,20
63716,2018-01-28,M,W,38,39
63717,2018-01-28,M,B,44,46
63718,2018-01-28,M,B,29,30
63719,2018-01-28,M,W,29,30
63720,2018-01-28,M,B,30,31
63721,2018-01-28,M,B,37,38
63722,2018-01-28,M,B,19,20
63723,2018-01-28,M,B,32,33
63724,2018-01-28,M,B,31,31
63725,2018-01-28,M,W,33,34
63726,2018-01-28,M,B,32,33
63727,2018-01-28,M,B,46,47
63728,2018-01-28,M,W,38,39
63729,2018-01-28,M,B,32,33
63730,2018-01-28,M,B,18,19
63731,2018-01-28,M,B,36,37
63732,2018-01-28,M,B,37,38
63733,2018-01-28,M,B,36,37
63734,2018-01-28,M,B,33,34
63735,2018-01-28,M,B,34,35
63736,2018-01-28,M,W,28,28
63737,2018-01-28,M,B,25,26
63738,2018-01-28,M,B,24,24
63739,2018-01-28,M,W,47,47
63740,2018-01-28,M,B,34,35
63741,2018-01-28,M,B,35,36
63742,2018-01-28,M,W,33,34
63743,2018-01-28,M,B,18,19
63744,2018-01-28,M,B,36,36
63745,2018-01-28,M,B,49,50
63746,2018-01-28,M,B,23,23
63747,2018-01-28,M,B,35,35
63748,2018-01-28,M,B,30,30
63749,2018-01-28,M,B,29,29
63750,2018-01-28,M,B,30,30
63751,2018-01-28,M,B,22,23
63752,2018-01-28,M,B,30,30
63753,2018-01-28,M,B,49,49
63754,2018-01-28,M,B,21,21
63755,2018-01-28,M,B,36,37
63756,2018-01-28,M,B,19,19
63757,2018-01-28,M,B,55,55
63758,2018-01-28,M,B,31,31
63759,2018-01-28,M,B,35,35
63760,2018-01-28,M,B,32,32
63761,2018-01-28,M,B,35,36
63762,2018-01-28,M,W,37,37
63763,2018-01-28,M,B,46,46
63764,2018-01-28,M,B,26,26
63765,2018-01-28,M,W,35,35
63766,2018-01-28,M,B,37,38
63767,2018-01-28,M,A,25,25
63768,2018-01-28,M,B,26,26
63769,2018-01-28,M,W,32,32
63770,2018-01-28,M,B,29,29
63771,2018-01-28,M,W,31,31
63772,2018-01-28,M,B,28,28
63773,2018-01-28,M,W,32,32
63774,2018-01-28,M,B,30,30
63775,2018-01-28,M,B,52,52
63776,2018-01-28,M,B,34,34
63777,2018-01-28,M,B,27,27
63778,2018-01-28,M,B,24,24
63779,2018-01-28,M,B,21,21
63780,2018-01-28,M,W,42,42
63781,2018-01-28,M,W,24,24
63782,2018-01-28,M,W,64,64
63783,2018-01-28,M,B,32,32
63784,2018-01-28,M,B,17,18
63785,2018-01-28,M,B,28,28
63786,2018-01-28,M,B,30,30
63787,2018-01-28,M,B,33,33
63788,2018-01-28,M,B,40,40
63789,2018-01-28,M,W,32,32
63790,2018-01-28,M,W,54,55
63791,2018-01-28,M,B,27,28
63792,2018-01-28,M,B,27,27
63793,2018-01-28,M,W,42,42
63794,2018-01-28,M,B,31,31
63795,2018-01-28,M,,25,25
63796,2018-01-28,M,B,21,21
63797,2018-01-28,M,W,34,34
63798,2018-01-28,M,B,18,18
63799,2018-01-28,M,B,44,44
63800,2018-01-28,M,B,28,29
63801,2018-01-28,M,B,23,23
63802,2018-01-28,M,B,24,24
63803,2018-01-28,M,B,31,31
63804,2018-01-28,M,B,24,24
63805,2018-01-28,M,B,28,28
63806,2018-01-28,M,W,23,23
63807,2018-01-28,M,B,23,23
63808,2018-01-28,M,B,35,35
63809,2018-01-28,M,B,26,26
63810,2018-01-28,M,B,46,46
63811,2018-01-28,M,B,43,43
63812,2018-01-28,M,B,57,57
63813,2018-01-28,M,B,37,39
63814,2018-01-28,M,B,23,24
63815,2018-01-28,M,W,18,20
63816,2018-01-28,M,B,27,28
63817,2018-01-28,M,B,22,23
63818,2018-01-28,M,B,20,21
63819,2018-01-28,M,W,32,33
63820,2018-01-28,M,B,44,45
63821,2018-01-28,M,B,24,25
63822,2018-01-28,M,W,19,19
63823,2018-01-28,M,B,19,20
63824,2018-01-28,M,W,33,34
63825,2018-01-28,M,W,29,30
63826,2018-01-28,M,B,26,27
63827,2018-01-28,M,W,29,30
63828,2018-01-28,M,W,32,33
63829,2018-01-28,M,B,25,26
63830,2018-01-28,M,W,37,38
63831,2018-01-28,M,B,27,28
63832,2018-01-28,M,W,30,30
63833,2018-01-28,M,B,35,36
63834,2018-01-28,M,B,28,28
63835,2018-01-28,M,B,23,24
63836,2018-01-28,M,W,25,26
63837,2018-01-28,M,B,29,30
63838,2018-01-28,M,B,26,27
63839,2018-01-28,M,W,32,32
63840,2018-01-28,M,W,34,34
63841,2018-01-28,M,B,38,39
63842,2018-01-28,M,B,24,24
63843,2018-01-28,M,B,45,45
63844,2018-01-28,M,B,24,24
63845,2018-01-28,M,B,37,38
63846,2018-01-28,M,B,41,42
63847,2018-01-28,M,B,30,30
63848,2018-01-28,M,W,40,41
63849,2018-01-28,M,B,24,25
63850,2018-01-28,M,W,21,22
63851,2018-01-28,M,W,32,33
63852,2018-01-28,M,B,27,27
63853,2018-01-28,M,x,21,21
